Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
1990,Member States,SK,Slovakia,t CO2 equivalent,21658.60206,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,SK,Slovakia,t CO2 equivalent,18603.13941,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,SK,Slovakia,t CO2 equivalent,16547.94813,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,SK,Slovakia,t CO2 equivalent,15251.87812,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,SK,Slovakia,t CO2 equivalent,14458.34398,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,SK,Slovakia,t CO2 equivalent,14211.99824,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,SK,Slovakia,t CO2 equivalent,14210.53036,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,SK,Slovakia,t CO2 equivalent,13951.40908,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,SK,Slovakia,t CO2 equivalent,13994.09753,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,SK,Slovakia,t CO2 equivalent,14122.45696,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,SK,Slovakia,t CO2 equivalent,14195.4475,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,SK,Slovakia,t CO2 equivalent,15184.23954,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,SK,Slovakia,t CO2 equivalent,14305.38217,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,SK,Slovakia,t CO2 equivalent,14728.65306,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,SK,Slovakia,t CO2 equivalent,14362.90285,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,SK,Slovakia,t CO2 equivalent,13319.25885,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,SK,Slovakia,t CO2 equivalent,12646.69453,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,SK,Slovakia,t CO2 equivalent,11767.83628,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,SK,Slovakia,t CO2 equivalent,11870.9145,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,SK,Slovakia,t CO2 equivalent,10648.68121,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,SK,Slovakia,t CO2 equivalent,10286.54627,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,SK,Slovakia,t CO2 equivalent,10360.46235,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,SK,Slovakia,t CO2 equivalent,9707.019565,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,SK,Slovakia,t CO2 equivalent,9183.451072,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,SK,Slovakia,t CO2 equivalent,7973.928838,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,SK,Slovakia,t CO2 equivalent,8349.598541,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,SK,Slovakia,t CO2 equivalent,8270.576192,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,SK,Slovakia,t CO2 equivalent,8208.576909,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,SK,Slovakia,t CO2 equivalent,7942.211257,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,SK,Slovakia,t CO2 equivalent,7600.739817,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,SK,Slovakia,t CO2 equivalent,6919.761513,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,SK,Slovakia,t CO2 equivalent,7481.721392,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,SI,Slovenia,t CO2 equivalent,6935.201106,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,SI,Slovenia,t CO2 equivalent,5952.199417,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,SI,Slovenia,t CO2 equivalent,6534.652908,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,SI,Slovenia,t CO2 equivalent,6277.672683,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,SI,Slovenia,t CO2 equivalent,6038.755523,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,SI,Slovenia,t CO2 equivalent,6255.773008,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,SI,Slovenia,t CO2 equivalent,5838.748053,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,SI,Slovenia,t CO2 equivalent,6294.562473,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,SI,Slovenia,t CO2 equivalent,6530.988256,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,SI,Slovenia,t CO2 equivalent,5808.457363,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,SI,Slovenia,t CO2 equivalent,6107.791934,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,SI,Slovenia,t CO2 equivalent,6816.909051,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,SI,Slovenia,t CO2 equivalent,7117.16329,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,SI,Slovenia,t CO2 equivalent,6874.03464,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,SI,Slovenia,t CO2 equivalent,7006.172222,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,SI,Slovenia,t CO2 equivalent,7018.883425,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,SI,Slovenia,t CO2 equivalent,7086.128719,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,SI,Slovenia,t CO2 equivalent,7314.787059,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,SI,Slovenia,t CO2 equivalent,7069.902434,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,SI,Slovenia,t CO2 equivalent,6777.504482,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,SI,Slovenia,t CO2 equivalent,6910.221608,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,SI,Slovenia,t CO2 equivalent,6938.831016,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,SI,Slovenia,t CO2 equivalent,6615.747726,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,SI,Slovenia,t CO2 equivalent,6274.14692,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,SI,Slovenia,t CO2 equivalent,4841.025466,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,SI,Slovenia,t CO2 equivalent,4966.632408,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,SI,Slovenia,t CO2 equivalent,5363.944803,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,SI,Slovenia,t CO2 equivalent,5361.6203,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,SI,Slovenia,t CO2 equivalent,5226.759381,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,SI,Slovenia,t CO2 equivalent,4988.415095,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,SI,Slovenia,t CO2 equivalent,4926.085331,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,SI,Slovenia,t CO2 equivalent,4557.065535,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,SE,Sweden,t CO2 equivalent,10284.33731,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,SE,Sweden,t CO2 equivalent,11185.27612,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,SE,Sweden,t CO2 equivalent,11808.65601,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,SE,Sweden,t CO2 equivalent,11994.26784,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,SE,Sweden,t CO2 equivalent,12417.6251,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,SE,Sweden,t CO2 equivalent,11699.2512,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,SE,Sweden,t CO2 equivalent,16151.46686,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,SE,Sweden,t CO2 equivalent,11509.16505,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,SE,Sweden,t CO2 equivalent,12550.18701,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,SE,Sweden,t CO2 equivalent,10851.99162,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,SE,Sweden,t CO2 equivalent,9360.439576,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,SE,Sweden,t CO2 equivalent,10884.96909,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,SE,Sweden,t CO2 equivalent,11794.52962,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,SE,Sweden,t CO2 equivalent,12951.30078,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,SE,Sweden,t CO2 equivalent,12021.52394,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,SE,Sweden,t CO2 equivalent,11105.10911,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,SE,Sweden,t CO2 equivalent,11605.79903,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,SE,Sweden,t CO2 equivalent,11111.9455,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,SE,Sweden,t CO2 equivalent,11017.37943,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,SE,Sweden,t CO2 equivalent,11406.86679,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,SE,Sweden,t CO2 equivalent,13859.83868,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,SE,Sweden,t CO2 equivalent,11504.8889,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,SE,Sweden,t CO2 equivalent,11118.22134,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,SE,Sweden,t CO2 equivalent,10521.13201,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,SE,Sweden,t CO2 equivalent,9685.677163,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,SE,Sweden,t CO2 equivalent,9524.547511,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,SE,Sweden,t CO2 equivalent,10080.67899,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,SE,Sweden,t CO2 equivalent,9947.177836,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,SE,Sweden,t CO2 equivalent,10374.36681,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,SE,Sweden,t CO2 equivalent,8726.864805,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,SE,Sweden,t CO2 equivalent,8043.915666,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,SE,Sweden,t CO2 equivalent,9011.791435,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,RO,Romania,t CO2 equivalent,105886.0625,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,RO,Romania,t CO2 equivalent,95280.34904,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,RO,Romania,t CO2 equivalent,86811.98033,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,RO,Romania,t CO2 equivalent,84188.12946,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,RO,Romania,t CO2 equivalent,85692.09987,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,RO,Romania,t CO2 equivalent,89023.146,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,RO,Romania,t CO2 equivalent,90630.62875,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,RO,Romania,t CO2 equivalent,90049.41174,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,RO,Romania,t CO2 equivalent,79583.83902,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,RO,Romania,t CO2 equivalent,70929.7241,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,RO,Romania,t CO2 equivalent,61142.80129,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,RO,Romania,t CO2 equivalent,62244.47271,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,RO,Romania,t CO2 equivalent,61789.49666,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,RO,Romania,t CO2 equivalent,65804.26399,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,RO,Romania,t CO2 equivalent,59221.08419,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,RO,Romania,t CO2 equivalent,59388.32723,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,RO,Romania,t CO2 equivalent,60684.68433,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,RO,Romania,t CO2 equivalent,62836.96261,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,RO,Romania,t CO2 equivalent,61359.25995,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,RO,Romania,t CO2 equivalent,52420.24852,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,RO,Romania,t CO2 equivalent,48248.15041,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,RO,Romania,t CO2 equivalent,52354.11285,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,RO,Romania,t CO2 equivalent,48393.7065,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,RO,Romania,t CO2 equivalent,41288.90576,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,RO,Romania,t CO2 equivalent,40404.80368,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,RO,Romania,t CO2 equivalent,39779.97243,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,RO,Romania,t CO2 equivalent,36990.76196,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,RO,Romania,t CO2 equivalent,37605.65143,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,RO,Romania,t CO2 equivalent,35737.59836,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,RO,Romania,t CO2 equivalent,32561.44571,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,RO,Romania,t CO2 equivalent,28097.33371,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,RO,Romania,t CO2 equivalent,28327.28186,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,PT,Portugal,t CO2 equivalent,16633.4557,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,PT,Portugal,t CO2 equivalent,17353.39819,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,PT,Portugal,t CO2 equivalent,20348.79341,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,PT,Portugal,t CO2 equivalent,18396.30494,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,PT,Portugal,t CO2 equivalent,17779.55325,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,PT,Portugal,t CO2 equivalent,20511.68261,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,PT,Portugal,t CO2 equivalent,16432.93688,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,PT,Portugal,t CO2 equivalent,17285.03329,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,PT,Portugal,t CO2 equivalent,19869.69391,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,PT,Portugal,t CO2 equivalent,25945.15767,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,PT,Portugal,t CO2 equivalent,22084.98944,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,PT,Portugal,t CO2 equivalent,22589.07629,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,PT,Portugal,t CO2 equivalent,25995.6378,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,PT,Portugal,t CO2 equivalent,21522.81578,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,PT,Portugal,t CO2 equivalent,23037.08526,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,PT,Portugal,t CO2 equivalent,26139.53146,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,PT,Portugal,t CO2 equivalent,23133.09515,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,PT,Portugal,t CO2 equivalent,20499.75131,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,PT,Portugal,t CO2 equivalent,19859.9277,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,PT,Portugal,t CO2 equivalent,19973.98679,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,PT,Portugal,t CO2 equivalent,15169.65219,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,PT,Portugal,t CO2 equivalent,17111.14974,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,PT,Portugal,t CO2 equivalent,18151.68976,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,PT,Portugal,t CO2 equivalent,16495.44412,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,PT,Portugal,t CO2 equivalent,15641.76004,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,PT,Portugal,t CO2 equivalent,19604.10175,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,PT,Portugal,t CO2 equivalent,18531.26659,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,PT,Portugal,t CO2 equivalent,22519.14155,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,PT,Portugal,t CO2 equivalent,18988.93889,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,PT,Portugal,t CO2 equivalent,14217.16102,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,PT,Portugal,t CO2 equivalent,11467.17129,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,PT,Portugal,t CO2 equivalent,9231.263742,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,PL,Poland,t CO2 equivalent,264391.7707,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,PL,Poland,t CO2 equivalent,253869.2382,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,PL,Poland,t CO2 equivalent,245647.3086,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,PL,Poland,t CO2 equivalent,231345.2151,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,PL,Poland,t CO2 equivalent,229091.6485,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,PL,Poland,t CO2 equivalent,215142.5892,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,PL,Poland,t CO2 equivalent,221984.913,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,PL,Poland,t CO2 equivalent,216248.4957,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,PL,Poland,t CO2 equivalent,207628.2747,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,PL,Poland,t CO2 equivalent,202373.0026,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,PL,Poland,t CO2 equivalent,200291.6605,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,PL,Poland,t CO2 equivalent,204020.9479,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,PL,Poland,t CO2 equivalent,196820.8228,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,PL,Poland,t CO2 equivalent,206466.3467,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,PL,Poland,t CO2 equivalent,205202.8141,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,PL,Poland,t CO2 equivalent,204553.7291,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,PL,Poland,t CO2 equivalent,210729.0235,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,PL,Poland,t CO2 equivalent,206030.2779,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,PL,Poland,t CO2 equivalent,200511.0945,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,PL,Poland,t CO2 equivalent,191232.9048,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,PL,Poland,t CO2 equivalent,197708.8187,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,PL,Poland,t CO2 equivalent,199345.4724,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,PL,Poland,t CO2 equivalent,194511.8534,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,PL,Poland,t CO2 equivalent,196186.9513,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,PL,Poland,t CO2 equivalent,186760.3762,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,PL,Poland,t CO2 equivalent,190625.4904,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,PL,Poland,t CO2 equivalent,190306.8046,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,PL,Poland,t CO2 equivalent,191934.0718,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,PL,Poland,t CO2 equivalent,189670.2014,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,PL,Poland,t CO2 equivalent,174230.8146,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,PL,Poland,t CO2 equivalent,163031.6569,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,PL,Poland,t CO2 equivalent,183292.5539,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,NL,Netherlands,t CO2 equivalent,56417.52321,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,NL,Netherlands,t CO2 equivalent,57079.34501,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,NL,Netherlands,t CO2 equivalent,56977.8926,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,NL,Netherlands,t CO2 equivalent,59287.02896,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,NL,Netherlands,t CO2 equivalent,63200.92727,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,NL,Netherlands,t CO2 equivalent,65430.40899,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,NL,Netherlands,t CO2 equivalent,66250.65811,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,NL,Netherlands,t CO2 equivalent,66253.52865,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,NL,Netherlands,t CO2 equivalent,68455.74437,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,NL,Netherlands,t CO2 equivalent,64439.88852,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,NL,Netherlands,t CO2 equivalent,66035.73209,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,NL,Netherlands,t CO2 equivalent,69829.36418,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,NL,Netherlands,t CO2 equivalent,69992.95581,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,NL,Netherlands,t CO2 equivalent,71361.87088,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,NL,Netherlands,t CO2 equivalent,72955.21849,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,NL,Netherlands,t CO2 equivalent,70351.90151,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,NL,Netherlands,t CO2 equivalent,65338.14683,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,NL,Netherlands,t CO2 equivalent,68172.22401,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,NL,Netherlands,t CO2 equivalent,68251.40516,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,NL,Netherlands,t CO2 equivalent,67035.5166,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,NL,Netherlands,t CO2 equivalent,69623.60757,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,NL,Netherlands,t CO2 equivalent,65329.11392,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,NL,Netherlands,t CO2 equivalent,61786.91579,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,NL,Netherlands,t CO2 equivalent,62335.42755,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,NL,Netherlands,t CO2 equivalent,66371.80449,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,NL,Netherlands,t CO2 equivalent,71369.15483,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,NL,Netherlands,t CO2 equivalent,69489.31095,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,NL,Netherlands,t CO2 equivalent,65032.83952,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,NL,Netherlands,t CO2 equivalent,61264.01744,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,NL,Netherlands,t CO2 equivalent,58643.24232,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,NL,Netherlands,t CO2 equivalent,48678.31792,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,NL,Netherlands,t CO2 equivalent,48928.15484,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,MT,Malta,t CO2 equivalent,1765.010907,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,MT,Malta,t CO2 equivalent,1604.865183,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,MT,Malta,t CO2 equivalent,1541.74246,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,MT,Malta,t CO2 equivalent,2109.396709,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,MT,Malta,t CO2 equivalent,1815.463188,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,MT,Malta,t CO2 equivalent,1595.641206,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,MT,Malta,t CO2 equivalent,1652.163764,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,MT,Malta,t CO2 equivalent,1616.699666,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,MT,Malta,t CO2 equivalent,1641.553996,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,MT,Malta,t CO2 equivalent,1714.899308,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,MT,Malta,t CO2 equivalent,1607.391034,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,MT,Malta,t CO2 equivalent,1950.05755,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,MT,Malta,t CO2 equivalent,1963.046294,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,MT,Malta,t CO2 equivalent,2166.498766,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,MT,Malta,t CO2 equivalent,2072.053862,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,MT,Malta,t CO2 equivalent,1979.698341,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,MT,Malta,t CO2 equivalent,2001.165294,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,MT,Malta,t CO2 equivalent,2035.055127,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,MT,Malta,t CO2 equivalent,1992.019458,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,MT,Malta,t CO2 equivalent,1870.441233,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,MT,Malta,t CO2 equivalent,1867.881687,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,MT,Malta,t CO2 equivalent,1913.557197,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,MT,Malta,t CO2 equivalent,2025.363117,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,MT,Malta,t CO2 equivalent,1645.099842,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,MT,Malta,t CO2 equivalent,1604.361366,All greenhouse gases - (CO2 equivalent),Energy supply
