Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2011,Member States,HR,Croatia,t CO2 equivalent,3056.132719,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,HR,Croatia,t CO2 equivalent,2760.926604,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,HR,Croatia,t CO2 equivalent,2610.077352,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,HR,Croatia,t CO2 equivalent,2306.509582,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,HR,Croatia,t CO2 equivalent,2556.682654,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,HR,Croatia,t CO2 equivalent,2608.974821,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,HR,Croatia,t CO2 equivalent,2636.508446,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,HR,Croatia,t CO2 equivalent,2529.26298,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,HR,Croatia,t CO2 equivalent,2424.481351,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,HR,Croatia,t CO2 equivalent,2465.434129,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,HR,Croatia,t CO2 equivalent,2624.095878,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,GR,Greece,t CO2 equivalent,5467.452235,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,GR,Greece,t CO2 equivalent,5715.395233,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,GR,Greece,t CO2 equivalent,5568.812953,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,GR,Greece,t CO2 equivalent,5504.168954,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,GR,Greece,t CO2 equivalent,5546.394387,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,GR,Greece,t CO2 equivalent,5816.214106,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,GR,Greece,t CO2 equivalent,7687.835426,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,GR,Greece,t CO2 equivalent,7966.232556,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,GR,Greece,t CO2 equivalent,8314.650173,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,GR,Greece,t CO2 equivalent,8125.269202,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,GR,Greece,t CO2 equivalent,8736.063518,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,GR,Greece,t CO2 equivalent,9556.636525,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,GR,Greece,t CO2 equivalent,9867.131908,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,GR,Greece,t CO2 equivalent,11576.43475,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,GR,Greece,t CO2 equivalent,11228.4349,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,GR,Greece,t CO2 equivalent,11807.8143,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,GR,Greece,t CO2 equivalent,11538.89947,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,GR,Greece,t CO2 equivalent,10505.39195,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,GR,Greece,t CO2 equivalent,10234.93275,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,GR,Greece,t CO2 equivalent,8945.49438,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,GR,Greece,t CO2 equivalent,8129.256126,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,GR,Greece,t CO2 equivalent,9374.583092,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,GR,Greece,t CO2 equivalent,8739.697232,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,GR,Greece,t CO2 equivalent,4730.809703,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,GR,Greece,t CO2 equivalent,4646.544812,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,GR,Greece,t CO2 equivalent,6084.877803,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,GR,Greece,t CO2 equivalent,5661.549799,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,GR,Greece,t CO2 equivalent,5691.470976,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,GR,Greece,t CO2 equivalent,4925.354569,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,GR,Greece,t CO2 equivalent,5456.036626,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,GR,Greece,t CO2 equivalent,5828.176589,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,GR,Greece,t CO2 equivalent,5437.952857,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,FR,France,t CO2 equivalent,86226.82697,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,FR,France,t CO2 equivalent,96170.90163,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,FR,France,t CO2 equivalent,93591.60557,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,FR,France,t CO2 equivalent,90360.7976,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,FR,France,t CO2 equivalent,84896.53134,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,FR,France,t CO2 equivalent,84723.5551,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,FR,France,t CO2 equivalent,93455.22466,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,FR,France,t CO2 equivalent,87584.52222,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,FR,France,t CO2 equivalent,91280.72152,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,FR,France,t CO2 equivalent,92772.5561,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,FR,France,t CO2 equivalent,88557.13016,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,FR,France,t CO2 equivalent,93601.44575,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,FR,France,t CO2 equivalent,88143.0807,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,FR,France,t CO2 equivalent,92770.99573,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,FR,France,t CO2 equivalent,96835.77019,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,FR,France,t CO2 equivalent,95327.77091,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,FR,France,t CO2 equivalent,89915.97343,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,FR,France,t CO2 equivalent,81908.15056,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,FR,France,t CO2 equivalent,88459.99729,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,FR,France,t CO2 equivalent,90751.42687,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,FR,France,t CO2 equivalent,89043.96827,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,FR,France,t CO2 equivalent,73638.18625,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,FR,France,t CO2 equivalent,80384.00471,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,FR,France,t CO2 equivalent,82867.06941,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,FR,France,t CO2 equivalent,66745.2956,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,FR,France,t CO2 equivalent,69959.99548,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,FR,France,t CO2 equivalent,70770.93156,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,FR,France,t CO2 equivalent,70411.85156,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,FR,France,t CO2 equivalent,66140.87468,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,FR,France,t CO2 equivalent,64218.34457,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,FR,France,t CO2 equivalent,60375.37662,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,FR,France,t CO2 equivalent,64136.25489,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,FI,Finland,t CO2 equivalent,5857.401743,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,FI,Finland,t CO2 equivalent,5669.694514,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,FI,Finland,t CO2 equivalent,5792.732051,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,FI,Finland,t CO2 equivalent,5403.896091,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,FI,Finland,t CO2 equivalent,4877.930124,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,FI,Finland,t CO2 equivalent,4505.339405,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,FI,Finland,t CO2 equivalent,4626.019069,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,FI,Finland,t CO2 equivalent,4638.802431,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,FI,Finland,t CO2 equivalent,4704.188186,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,FI,Finland,t CO2 equivalent,4645.466001,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,FI,Finland,t CO2 equivalent,4336.617294,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,FI,Finland,t CO2 equivalent,4573.838961,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,FI,Finland,t CO2 equivalent,4510.980883,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,FI,Finland,t CO2 equivalent,4419.153286,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,FI,Finland,t CO2 equivalent,4342.137575,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,FI,Finland,t CO2 equivalent,4074.069913,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,FI,Finland,t CO2 equivalent,4010.979933,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,FI,Finland,t CO2 equivalent,3840.566067,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,FI,Finland,t CO2 equivalent,3364.474108,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,FI,Finland,t CO2 equivalent,3348.089965,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,FI,Finland,t CO2 equivalent,3636.063654,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,FI,Finland,t CO2 equivalent,3038.603537,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,FI,Finland,t CO2 equivalent,3253.984798,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,FI,Finland,t CO2 equivalent,2933.158029,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,FI,Finland,t CO2 equivalent,2874.453332,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,FI,Finland,t CO2 equivalent,2647.18694,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,FI,Finland,t CO2 equivalent,2769.822075,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,FI,Finland,t CO2 equivalent,2669.440139,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,FI,Finland,t CO2 equivalent,2551.019011,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,FI,Finland,t CO2 equivalent,2453.925052,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,FI,Finland,t CO2 equivalent,2202.587989,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,FI,Finland,t CO2 equivalent,2257.850312,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,ES,Spain,t CO2 equivalent,17629.24157,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,ES,Spain,t CO2 equivalent,19866.11797,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,ES,Spain,t CO2 equivalent,20399.09042,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,ES,Spain,t CO2 equivalent,19576.87089,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,ES,Spain,t CO2 equivalent,20569.37409,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,ES,Spain,t CO2 equivalent,20354.00572,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,ES,Spain,t CO2 equivalent,21374.44214,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,ES,Spain,t CO2 equivalent,21489.18084,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,ES,Spain,t CO2 equivalent,22096.70163,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,ES,Spain,t CO2 equivalent,23487.43755,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,ES,Spain,t CO2 equivalent,25163.92162,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,ES,Spain,t CO2 equivalent,26071.04618,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,ES,Spain,t CO2 equivalent,26773.1465,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,ES,Spain,t CO2 equivalent,27823.40357,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,ES,Spain,t CO2 equivalent,29849.42056,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,ES,Spain,t CO2 equivalent,30926.15253,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,ES,Spain,t CO2 equivalent,33148.01025,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,ES,Spain,t CO2 equivalent,30822.6201,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,ES,Spain,t CO2 equivalent,30815.15705,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,ES,Spain,t CO2 equivalent,31408.16548,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,ES,Spain,t CO2 equivalent,35180.92812,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,ES,Spain,t CO2 equivalent,32211.30244,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,ES,Spain,t CO2 equivalent,30450.86717,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,ES,Spain,t CO2 equivalent,27377.85583,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,ES,Spain,t CO2 equivalent,25021.25221,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,ES,Spain,t CO2 equivalent,26117.49463,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,ES,Spain,t CO2 equivalent,25618.46272,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,ES,Spain,t CO2 equivalent,26058.35959,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,ES,Spain,t CO2 equivalent,27660.60857,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,ES,Spain,t CO2 equivalent,25589.16658,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,ES,Spain,t CO2 equivalent,25293.35982,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,ES,Spain,t CO2 equivalent,26056.30045,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,EE,Estonia,t CO2 equivalent,1265.067288,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,EE,Estonia,t CO2 equivalent,1245.841519,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,EE,Estonia,t CO2 equivalent,681.7017415,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,EE,Estonia,t CO2 equivalent,531.2952495,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,EE,Estonia,t CO2 equivalent,438.9610382,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,EE,Estonia,t CO2 equivalent,509.4855876,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,EE,Estonia,t CO2 equivalent,599.7786968,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,EE,Estonia,t CO2 equivalent,535.3615851,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,EE,Estonia,t CO2 equivalent,480.9598237,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,EE,Estonia,t CO2 equivalent,520.7724273,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,EE,Estonia,t CO2 equivalent,537.6328152,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,EE,Estonia,t CO2 equivalent,582.1682146,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,EE,Estonia,t CO2 equivalent,509.1960147,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,EE,Estonia,t CO2 equivalent,541.7466398,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,EE,Estonia,t CO2 equivalent,553.2931177,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,EE,Estonia,t CO2 equivalent,539.0080843,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,EE,Estonia,t CO2 equivalent,488.2448803,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,EE,Estonia,t CO2 equivalent,458.7206716,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,EE,Estonia,t CO2 equivalent,434.1522227,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,EE,Estonia,t CO2 equivalent,391.1530569,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,EE,Estonia,t CO2 equivalent,393.7053513,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,EE,Estonia,t CO2 equivalent,436.9481825,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,EE,Estonia,t CO2 equivalent,452.6110395,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,EE,Estonia,t CO2 equivalent,452.016647,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,EE,Estonia,t CO2 equivalent,469.4338248,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,EE,Estonia,t CO2 equivalent,461.7014914,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,EE,Estonia,t CO2 equivalent,474.152857,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,EE,Estonia,t CO2 equivalent,449.122715,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,EE,Estonia,t CO2 equivalent,453.4350337,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,EE,Estonia,t CO2 equivalent,433.0689355,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,EE,Estonia,t CO2 equivalent,422.1195032,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,EE,Estonia,t CO2 equivalent,436.9986325,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,DK,Denmark,t CO2 equivalent,6753.352981,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,DK,Denmark,t CO2 equivalent,6916.495593,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,DK,Denmark,t CO2 equivalent,6229.063752,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,DK,Denmark,t CO2 equivalent,7056.981739,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,DK,Denmark,t CO2 equivalent,6444.994635,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,DK,Denmark,t CO2 equivalent,6505.582932,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,DK,Denmark,t CO2 equivalent,7042.152897,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,DK,Denmark,t CO2 equivalent,6330.702585,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,DK,Denmark,t CO2 equivalent,6133.671555,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,DK,Denmark,t CO2 equivalent,5930.729958,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,DK,Denmark,t CO2 equivalent,5313.282101,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,DK,Denmark,t CO2 equivalent,5502.967631,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,DK,Denmark,t CO2 equivalent,5242.920888,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,DK,Denmark,t CO2 equivalent,5360.179819,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,DK,Denmark,t CO2 equivalent,5186.653209,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,DK,Denmark,t CO2 equivalent,5080.210939,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,DK,Denmark,t CO2 equivalent,4881.46215,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,DK,Denmark,t CO2 equivalent,4567.375535,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,DK,Denmark,t CO2 equivalent,4466.606098,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,DK,Denmark,t CO2 equivalent,4330.342701,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,DK,Denmark,t CO2 equivalent,4527.984041,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,DK,Denmark,t CO2 equivalent,3832.824615,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,DK,Denmark,t CO2 equivalent,3693.945185,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,DK,Denmark,t CO2 equivalent,3581.080356,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,DK,Denmark,t CO2 equivalent,2906.735222,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,DK,Denmark,t CO2 equivalent,3064.620277,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,DK,Denmark,t CO2 equivalent,3103.898161,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,DK,Denmark,t CO2 equivalent,2980.625002,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,DK,Denmark,t CO2 equivalent,2871.455969,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,DK,Denmark,t CO2 equivalent,2662.723442,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,DK,Denmark,t CO2 equivalent,2394.624564,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,DK,Denmark,t CO2 equivalent,2328.063849,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,DE,Germany,t CO2 equivalent,197981.3145,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,DE,Germany,t CO2 equivalent,199876.4973,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,DE,Germany,t CO2 equivalent,183916.6508,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,DE,Germany,t CO2 equivalent,191949.9665,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,DE,Germany,t CO2 equivalent,181606.1302,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,DE,Germany,t CO2 equivalent,183886.073,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,DE,Germany,t CO2 equivalent,207987.2291,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,DE,Germany,t CO2 equivalent,194859.7202,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,DE,Germany,t CO2 equivalent,186709.3571,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,DE,Germany,t CO2 equivalent,170451.0568,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,DE,Germany,t CO2 equivalent,164693.9887,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,DE,Germany,t CO2 equivalent,185403.0593,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,DE,Germany,t CO2 equivalent,172367.651,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,DE,Germany,t CO2 equivalent,165001.6288,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,DE,Germany,t CO2 equivalent,154683.318,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,DE,Germany,t CO2 equivalent,152236.2274,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,DE,Germany,t CO2 equivalent,160738.6704,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,DE,Germany,t CO2 equivalent,124793.8185,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,DE,Germany,t CO2 equivalent,150446.5879,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,DE,Germany,t CO2 equivalent,137723.4992,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,DE,Germany,t CO2 equivalent,147027.2977,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,DE,Germany,t CO2 equivalent,126091.2032,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,DE,Germany,t CO2 equivalent,129194.1746,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,DE,Germany,t CO2 equivalent,138727.1055,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,DE,Germany,t CO2 equivalent,117343.6159,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,DE,Germany,t CO2 equivalent,123114.1629,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,DE,Germany,t CO2 equivalent,123596.8511,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,DE,Germany,t CO2 equivalent,121580.8041,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,DE,Germany,t CO2 equivalent,115412.5788,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,DE,Germany,t CO2 equivalent,120522.5937,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,DE,Germany,t CO2 equivalent,122444.1815,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,DE,Germany,t CO2 equivalent,117039.7813,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,CZ,Czechia,t CO2 equivalent,30144.11554,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,CZ,Czechia,t CO2 equivalent,28404.57124,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,CZ,Czechia,t CO2 equivalent,22159.02921,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,CZ,Czechia,t CO2 equivalent,25130.82856,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,CZ,Czechia,t CO2 equivalent,22650.66895,All greenhouse gases - (CO2 equivalent),Residential and Commercial
