Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2005,Member States,GR,Greece,t CO2 equivalent,-3528.878280538,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,GR,Greece,t CO2 equivalent,-3591.578371437,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,GR,Greece,t CO2 equivalent,-2291.892512797,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,GR,Greece,t CO2 equivalent,-3322.389689076,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,GR,Greece,t CO2 equivalent,-3427.316075263,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,GR,Greece,t CO2 equivalent,-3393.382529503,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,GR,Greece,t CO2 equivalent,-3499.251489158,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,GR,Greece,t CO2 equivalent,-3543.767919298,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,GR,Greece,t CO2 equivalent,-2022.360403331,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,GR,Greece,t CO2 equivalent,-607.473620207,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,GR,Greece,t CO2 equivalent,-4253.270635725,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,GR,Greece,t CO2 equivalent,-4072.658518337,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,GR,Greece,t CO2 equivalent,-4110.580539428,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,GR,Greece,t CO2 equivalent,-4945.229533360,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,GR,Greece,t CO2 equivalent,-5400.729713151,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,GR,Greece,t CO2 equivalent,-5416.175574906,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,GR,Greece,t CO2 equivalent,-5476.230281417,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,FR,France,t CO2 equivalent,-17119.626256088,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,FR,France,t CO2 equivalent,-17247.320713898,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,FR,France,t CO2 equivalent,-15018.466662672,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,FR,France,t CO2 equivalent,-18973.936384687,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,FR,France,t CO2 equivalent,-17069.347098669,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,FR,France,t CO2 equivalent,-20166.587103089,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,FR,France,t CO2 equivalent,-27511.260444016,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,FR,France,t CO2 equivalent,-29180.937963127,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,FR,France,t CO2 equivalent,-31671.090958231,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,FR,France,t CO2 equivalent,-36340.695174514,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,FR,France,t CO2 equivalent,-20120.230778685,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,FR,France,t CO2 equivalent,-33735.113491115,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,FR,France,t CO2 equivalent,-43641.631180923,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,FR,France,t CO2 equivalent,-48286.009228693,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,FR,France,t CO2 equivalent,-50292.080695456,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,FR,France,t CO2 equivalent,-50710.769466816,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,FR,France,t CO2 equivalent,-50750.925958081,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,FR,France,t CO2 equivalent,-48551.667345291,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,FR,France,t CO2 equivalent,-47888.027599860,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,FR,France,t CO2 equivalent,-37849.885926873,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,FR,France,t CO2 equivalent,-40717.578427797,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,FR,France,t CO2 equivalent,-42462.426755088,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,FR,France,t CO2 equivalent,-46872.022039346,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,FR,France,t CO2 equivalent,-45457.541103601,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,FR,France,t CO2 equivalent,-41091.822165017,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,FR,France,t CO2 equivalent,-37004.344273391,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,FR,France,t CO2 equivalent,-30184.153277625,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,FR,France,t CO2 equivalent,-20591.575806683,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,FR,France,t CO2 equivalent,-19651.713240839,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,FR,France,t CO2 equivalent,-18226.970310406,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,FR,France,t CO2 equivalent,-21621.854947224,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,FR,France,t CO2 equivalent,-17055.128812616,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,FI,Finland,t CO2 equivalent,-25806.849146,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,FI,Finland,t CO2 equivalent,-38237.428749333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,FI,Finland,t CO2 equivalent,-32251.226164667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,FI,Finland,t CO2 equivalent,-32935.670716667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,FI,Finland,t CO2 equivalent,-26156.512220333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,FI,Finland,t CO2 equivalent,-24830.056688,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,FI,Finland,t CO2 equivalent,-31192.992527,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,FI,Finland,t CO2 equivalent,-26604.591314333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,FI,Finland,t CO2 equivalent,-24623.129155333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,FI,Finland,t CO2 equivalent,-24870.931225,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,FI,Finland,t CO2 equivalent,-24451.213006333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,FI,Finland,t CO2 equivalent,-25181.383483,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,FI,Finland,t CO2 equivalent,-26346.328885667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,FI,Finland,t CO2 equivalent,-26867.733420667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,FI,Finland,t CO2 equivalent,-28373.638296667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,FI,Finland,t CO2 equivalent,-28447.788191,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,FI,Finland,t CO2 equivalent,-32351.262913667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,FI,Finland,t CO2 equivalent,-22710.444814667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,FI,Finland,t CO2 equivalent,-25310.595904,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,FI,Finland,t CO2 equivalent,-37548.783264,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,FI,Finland,t CO2 equivalent,-26026.475729,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,FI,Finland,t CO2 equivalent,-25302.345139333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,FI,Finland,t CO2 equivalent,-27046.955697667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,FI,Finland,t CO2 equivalent,-20273.060964,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,FI,Finland,t CO2 equivalent,-20760.884133333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,FI,Finland,t CO2 equivalent,-16699.556828,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,FI,Finland,t CO2 equivalent,-13413.625916,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,FI,Finland,t CO2 equivalent,-11023.444373333,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,FI,Finland,t CO2 equivalent,-1799.15721,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,FI,Finland,t CO2 equivalent,-6716.304814667,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,FI,Finland,t CO2 equivalent,-9112.969293000,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,FI,Finland,t CO2 equivalent,486.607010000,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,ES,Spain,t CO2 equivalent,-33895.992673356,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,ES,Spain,t CO2 equivalent,-34072.888183394,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,ES,Spain,t CO2 equivalent,-34225.250075344,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,ES,Spain,t CO2 equivalent,-35390.934415395,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,ES,Spain,t CO2 equivalent,-34152.991513053,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,ES,Spain,t CO2 equivalent,-36434.795097723,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,ES,Spain,t CO2 equivalent,-37241.348764119,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,ES,Spain,t CO2 equivalent,-37183.446230208,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,ES,Spain,t CO2 equivalent,-37866.279657458,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,ES,Spain,t CO2 equivalent,-41436.935174727,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,ES,Spain,t CO2 equivalent,-43396.79766484,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,ES,Spain,t CO2 equivalent,-45304.751616136,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,ES,Spain,t CO2 equivalent,-44346.750048941,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,ES,Spain,t CO2 equivalent,-43878.292031243,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,ES,Spain,t CO2 equivalent,-44632.199648630,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,ES,Spain,t CO2 equivalent,-44381.668974940,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,ES,Spain,t CO2 equivalent,-46760.388944441,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,ES,Spain,t CO2 equivalent,-44167.225757143,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,ES,Spain,t CO2 equivalent,-44057.728518806,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,ES,Spain,t CO2 equivalent,-41656.00589268,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,ES,Spain,t CO2 equivalent,-44144.858663544,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,ES,Spain,t CO2 equivalent,-43560.830694345,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,ES,Spain,t CO2 equivalent,-41045.417328842,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,ES,Spain,t CO2 equivalent,-40261.857416119,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,ES,Spain,t CO2 equivalent,-42133.177421204,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,ES,Spain,t CO2 equivalent,-44558.514801287,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,ES,Spain,t CO2 equivalent,-44787.787691871,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,ES,Spain,t CO2 equivalent,-45306.658999079,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,ES,Spain,t CO2 equivalent,-46139.407243855,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,ES,Spain,t CO2 equivalent,-45229.386978822,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,ES,Spain,t CO2 equivalent,-44094.757126680,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,ES,Spain,t CO2 equivalent,-44521.985936186,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,EE,Estonia,t CO2 equivalent,-3695.477223317,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,EE,Estonia,t CO2 equivalent,-3568.451359060,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,EE,Estonia,t CO2 equivalent,-2562.955046107,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,EE,Estonia,t CO2 equivalent,-3712.885671840,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,EE,Estonia,t CO2 equivalent,-3132.369597321,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,EE,Estonia,t CO2 equivalent,-3345.204590672,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,EE,Estonia,t CO2 equivalent,-3705.687713701,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,EE,Estonia,t CO2 equivalent,-3829.169396784,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,EE,Estonia,t CO2 equivalent,-4336.039208857,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,EE,Estonia,t CO2 equivalent,-3895.737422394,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,EE,Estonia,t CO2 equivalent,-4678.535125965,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,EE,Estonia,t CO2 equivalent,-4918.776455435,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,EE,Estonia,t CO2 equivalent,-4596.091618571,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,EE,Estonia,t CO2 equivalent,-4263.342826822,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,EE,Estonia,t CO2 equivalent,-4727.910305543,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,EE,Estonia,t CO2 equivalent,-2753.802458973,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,EE,Estonia,t CO2 equivalent,-4333.154041764,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,EE,Estonia,t CO2 equivalent,-3895.008905579,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,EE,Estonia,t CO2 equivalent,-5160.326498530,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,EE,Estonia,t CO2 equivalent,-4800.454456199,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,EE,Estonia,t CO2 equivalent,-5482.661104729,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,EE,Estonia,t CO2 equivalent,-5200.188861059,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,EE,Estonia,t CO2 equivalent,-3559.034783718,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,EE,Estonia,t CO2 equivalent,-2701.785140523,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,EE,Estonia,t CO2 equivalent,-260.135344404,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,EE,Estonia,t CO2 equivalent,-783.921184102,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,EE,Estonia,t CO2 equivalent,-150.381490820,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,EE,Estonia,t CO2 equivalent,269.660010779,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,EE,Estonia,t CO2 equivalent,2257.246369104,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,EE,Estonia,t CO2 equivalent,1149.486990103,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,EE,Estonia,t CO2 equivalent,2509.071537732,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,EE,Estonia,t CO2 equivalent,2882.574336802,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,DK,Denmark,t CO2 equivalent,6896.732546242,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,DK,Denmark,t CO2 equivalent,6212.434263238,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,DK,Denmark,t CO2 equivalent,7138.089001919,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,DK,Denmark,t CO2 equivalent,5800.779736886,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,DK,Denmark,t CO2 equivalent,5346.405238821,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,DK,Denmark,t CO2 equivalent,5427.076979190,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,DK,Denmark,t CO2 equivalent,4770.384724260,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,DK,Denmark,t CO2 equivalent,5230.625852520,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,DK,Denmark,t CO2 equivalent,5119.107608347,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,DK,Denmark,t CO2 equivalent,5414.947649596,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,DK,Denmark,t CO2 equivalent,5168.228373294,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,DK,Denmark,t CO2 equivalent,4678.569986872,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,DK,Denmark,t CO2 equivalent,5695.183606491,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,DK,Denmark,t CO2 equivalent,5434.190373207,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,DK,Denmark,t CO2 equivalent,5178.654464726,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,DK,Denmark,t CO2 equivalent,5144.200875680,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,DK,Denmark,t CO2 equivalent,5307.851964239,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,DK,Denmark,t CO2 equivalent,5599.427010160,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,DK,Denmark,t CO2 equivalent,4163.609281014,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,DK,Denmark,t CO2 equivalent,3447.586345766,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,DK,Denmark,t CO2 equivalent,2516.883929876,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,DK,Denmark,t CO2 equivalent,1964.139003260,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,DK,Denmark,t CO2 equivalent,1527.249670248,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,DK,Denmark,t CO2 equivalent,1162.250761741,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,DK,Denmark,t CO2 equivalent,1873.390867204,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,DK,Denmark,t CO2 equivalent,848.853012426,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,DK,Denmark,t CO2 equivalent,1930.405175459,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,DK,Denmark,t CO2 equivalent,1879.907006506,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,DK,Denmark,t CO2 equivalent,3784.560376773,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,DK,Denmark,t CO2 equivalent,2953.372422409,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,DK,Denmark,t CO2 equivalent,3101.707472795,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,DK,Denmark,t CO2 equivalent,2420.060483323,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,DE,Germany,t CO2 equivalent,35975.622190806,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,DE,Germany,t CO2 equivalent,-24955.619777410,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,DE,Germany,t CO2 equivalent,-33376.199753348,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,DE,Germany,t CO2 equivalent,-34338.566588413,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,DE,Germany,t CO2 equivalent,-29315.749098704,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,DE,Germany,t CO2 equivalent,-23118.494732336,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,DE,Germany,t CO2 equivalent,-16717.866747452,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,DE,Germany,t CO2 equivalent,-15968.964174757,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,DE,Germany,t CO2 equivalent,-16100.023867580,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,DE,Germany,t CO2 equivalent,-20064.430753171,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,DE,Germany,t CO2 equivalent,-151.175685970,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,DE,Germany,t CO2 equivalent,-9647.855480382,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
