Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2008,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2009,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2010,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2011,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2012,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2013,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2014,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2015,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2016,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2017,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2018,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2019,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2020,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2021,Member States,HU,Hungary,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1990,Member States,HR,Croatia,t CO2 equivalent,148.63730106,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1991,Member States,HR,Croatia,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1992,Member States,HR,Croatia,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1993,Member States,HR,Croatia,t CO2 equivalent,,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1994,Member States,HR,Croatia,t CO2 equivalent,141.11352159,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1995,Member States,HR,Croatia,t CO2 equivalent,104.06848455,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1996,Member States,HR,Croatia,t CO2 equivalent,117.228029838,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1997,Member States,HR,Croatia,t CO2 equivalent,75.11518596,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1998,Member States,HR,Croatia,t CO2 equivalent,82.633371978,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1999,Member States,HR,Croatia,t CO2 equivalent,67.012260606,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2000,Member States,HR,Croatia,t CO2 equivalent,58.170999588,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2001,Member States,HR,Croatia,t CO2 equivalent,91.172586588,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2002,Member States,HR,Croatia,t CO2 equivalent,74.716540704,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2003,Member States,HR,Croatia,t CO2 equivalent,70.052217492,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2004,Member States,HR,Croatia,t CO2 equivalent,74.53755024,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2005,Member States,HR,Croatia,t CO2 equivalent,80.576044602,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2006,Member States,HR,Croatia,t CO2 equivalent,62.213694546,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2007,Member States,HR,Croatia,t CO2 equivalent,77.173268418,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2008,Member States,HR,Croatia,t CO2 equivalent,68.135481498,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2009,Member States,HR,Croatia,t CO2 equivalent,22.057495908,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2010,Member States,HR,Croatia,t CO2 equivalent,19.820422986,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2011,Member States,HR,Croatia,t CO2 equivalent,76.685883012,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2012,Member States,HR,Croatia,t CO2 equivalent,12.61547028,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2013,Member States,HR,Croatia,t CO2 equivalent,12.61547028,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2014,Member States,HR,Croatia,t CO2 equivalent,15.81128874,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2015,Member States,HR,Croatia,t CO2 equivalent,11.07349557,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2016,Member States,HR,Croatia,t CO2 equivalent,13.338535752,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2017,Member States,HR,Croatia,t CO2 equivalent,20.307808392,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2018,Member States,HR,Croatia,t CO2 equivalent,65.901736782,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2019,Member States,HR,Croatia,t CO2 equivalent,78.668230266,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2020,Member States,HR,Croatia,t CO2 equivalent,64.331794812,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2021,Member States,HR,Croatia,t CO2 equivalent,75.175203768,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1990,Member States,GR,Greece,t CO2 equivalent,8334.905370830,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1991,Member States,GR,Greece,t CO2 equivalent,7659.639898858,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1992,Member States,GR,Greece,t CO2 equivalent,8813.693896034,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1993,Member States,GR,Greece,t CO2 equivalent,10271.959939175,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1994,Member States,GR,Greece,t CO2 equivalent,10920.938896064,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1995,Member States,GR,Greece,t CO2 equivalent,11764.375749586,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1996,Member States,GR,Greece,t CO2 equivalent,10331.724143153,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1997,Member States,GR,Greece,t CO2 equivalent,10358.717812841,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1998,Member States,GR,Greece,t CO2 equivalent,11536.139201100,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1999,Member States,GR,Greece,t CO2 equivalent,10255.432959609,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2000,Member States,GR,Greece,t CO2 equivalent,11825.805426395,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2001,Member States,GR,Greece,t CO2 equivalent,11454.699386043,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2002,Member States,GR,Greece,t CO2 equivalent,10253.071916237,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2003,Member States,GR,Greece,t CO2 equivalent,10493.785435921,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2004,Member States,GR,Greece,t CO2 equivalent,10571.581434257,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2005,Member States,GR,Greece,t CO2 equivalent,9415.987546060,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2006,Member States,GR,Greece,t CO2 equivalent,10160.510870797,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2007,Member States,GR,Greece,t CO2 equivalent,10359.740661325,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2008,Member States,GR,Greece,t CO2 equivalent,10125.838099127,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2009,Member States,GR,Greece,t CO2 equivalent,8604.082298764,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2010,Member States,GR,Greece,t CO2 equivalent,8974.218856246,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2011,Member States,GR,Greece,t CO2 equivalent,9131.445209644,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2012,Member States,GR,Greece,t CO2 equivalent,7489.698176294,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2013,Member States,GR,Greece,t CO2 equivalent,7066.979598014,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2014,Member States,GR,Greece,t CO2 equivalent,6184.143521160,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2015,Member States,GR,Greece,t CO2 equivalent,5934.0014792,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2016,Member States,GR,Greece,t CO2 equivalent,5730.7917836,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2017,Member States,GR,Greece,t CO2 equivalent,7119.879015581,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2018,Member States,GR,Greece,t CO2 equivalent,7287.025596409,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2019,Member States,GR,Greece,t CO2 equivalent,8414.130558216,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2020,Member States,GR,Greece,t CO2 equivalent,5490.617232624,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2021,Member States,GR,Greece,t CO2 equivalent,6095.550088070,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1990,Member States,FR,France,t CO2 equivalent,8035.757852794,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1991,Member States,FR,France,t CO2 equivalent,8333.533191038,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1992,Member States,FR,France,t CO2 equivalent,8080.362307179,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1993,Member States,FR,France,t CO2 equivalent,7818.127477989,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1994,Member States,FR,France,t CO2 equivalent,6974.921431074,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1995,Member States,FR,France,t CO2 equivalent,7193.963951857,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1996,Member States,FR,France,t CO2 equivalent,7554.776057819,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1997,Member States,FR,France,t CO2 equivalent,8288.380987781,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1998,Member States,FR,France,t CO2 equivalent,9144.874770876,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1999,Member States,FR,France,t CO2 equivalent,9247.037568135,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2000,Member States,FR,France,t CO2 equivalent,9557.859028146,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2001,Member States,FR,France,t CO2 equivalent,8100.094572931,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2002,Member States,FR,France,t CO2 equivalent,7844.876488027,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2003,Member States,FR,France,t CO2 equivalent,8497.168653797,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2004,Member States,FR,France,t CO2 equivalent,9694.588442214,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2005,Member States,FR,France,t CO2 equivalent,8865.322818736,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2006,Member States,FR,France,t CO2 equivalent,9218.636536461,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2007,Member States,FR,France,t CO2 equivalent,9461.329302301,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2008,Member States,FR,France,t CO2 equivalent,8238.636044105,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2009,Member States,FR,France,t CO2 equivalent,8233.031111481,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2010,Member States,FR,France,t CO2 equivalent,7995.277079120,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2011,Member States,FR,France,t CO2 equivalent,8563.373312798,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2012,Member States,FR,France,t CO2 equivalent,8092.490773182,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2013,Member States,FR,France,t CO2 equivalent,7383.652952856,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2014,Member States,FR,France,t CO2 equivalent,6296.678298553,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2015,Member States,FR,France,t CO2 equivalent,5606.575885088,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2016,Member States,FR,France,t CO2 equivalent,5322.295954809,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2017,Member States,FR,France,t CO2 equivalent,5636.593743052,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2018,Member States,FR,France,t CO2 equivalent,6349.985741258,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2019,Member States,FR,France,t CO2 equivalent,5589.394219866,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2020,Member States,FR,France,t CO2 equivalent,3150.923228140,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2021,Member States,FR,France,t CO2 equivalent,3577.093227146,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1990,Member States,FI,Finland,t CO2 equivalent,1848.521365,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1991,Member States,FI,Finland,t CO2 equivalent,1761.235955,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1992,Member States,FI,Finland,t CO2 equivalent,2224.8537,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1993,Member States,FI,Finland,t CO2 equivalent,1740.223395,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1994,Member States,FI,Finland,t CO2 equivalent,1352.00067,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1995,Member States,FI,Finland,t CO2 equivalent,1068.19342,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1996,Member States,FI,Finland,t CO2 equivalent,1209.761675,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1997,Member States,FI,Finland,t CO2 equivalent,1308.82668,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1998,Member States,FI,Finland,t CO2 equivalent,1673.50872,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1999,Member States,FI,Finland,t CO2 equivalent,1786.332395,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2000,Member States,FI,Finland,t CO2 equivalent,2065.540985,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2001,Member States,FI,Finland,t CO2 equivalent,1849.53014,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2002,Member States,FI,Finland,t CO2 equivalent,2087.55383,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2003,Member States,FI,Finland,t CO2 equivalent,2072.6689,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2004,Member States,FI,Finland,t CO2 equivalent,1662.480805,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2005,Member States,FI,Finland,t CO2 equivalent,1628.36986,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2006,Member States,FI,Finland,t CO2 equivalent,1803.47435,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2007,Member States,FI,Finland,t CO2 equivalent,1470.944825,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2008,Member States,FI,Finland,t CO2 equivalent,1287.01512,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2009,Member States,FI,Finland,t CO2 equivalent,787.50482,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2010,Member States,FI,Finland,t CO2 equivalent,660.862695,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2011,Member States,FI,Finland,t CO2 equivalent,615.46175,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2012,Member States,FI,Finland,t CO2 equivalent,351.241925,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2013,Member States,FI,Finland,t CO2 equivalent,371.673735,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2014,Member States,FI,Finland,t CO2 equivalent,271.52233,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2015,Member States,FI,Finland,t CO2 equivalent,926.43529,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2016,Member States,FI,Finland,t CO2 equivalent,893.6422155,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2017,Member States,FI,Finland,t CO2 equivalent,1103.855012064,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2018,Member States,FI,Finland,t CO2 equivalent,1020.164882,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2019,Member States,FI,Finland,t CO2 equivalent,1054.199308308,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2020,Member States,FI,Finland,t CO2 equivalent,988.268683192,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2021,Member States,FI,Finland,t CO2 equivalent,884.931145676,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1990,Member States,ES,Spain,t CO2 equivalent,11696.78408858,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1991,Member States,ES,Spain,t CO2 equivalent,12404.391762723,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1992,Member States,ES,Spain,t CO2 equivalent,12663.706762678,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1993,Member States,ES,Spain,t CO2 equivalent,10996.227119615,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1994,Member States,ES,Spain,t CO2 equivalent,9938.836221441,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1995,Member States,ES,Spain,t CO2 equivalent,10294.56638767,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1996,Member States,ES,Spain,t CO2 equivalent,14809.361769505,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1997,Member States,ES,Spain,t CO2 equivalent,18450.789193182,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1998,Member States,ES,Spain,t CO2 equivalent,19527.024415944,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1999,Member States,ES,Spain,t CO2 equivalent,18881.944324429,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2000,Member States,ES,Spain,t CO2 equivalent,19509.736395295,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2001,Member States,ES,Spain,t CO2 equivalent,21779.649038298,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2002,Member States,ES,Spain,t CO2 equivalent,22434.25184216,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2003,Member States,ES,Spain,t CO2 equivalent,22995.867693958,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2004,Member States,ES,Spain,t CO2 equivalent,23704.251120384,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2005,Member States,ES,Spain,t CO2 equivalent,26107.538892045,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2006,Member States,ES,Spain,t CO2 equivalent,27303.534811913,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2007,Member States,ES,Spain,t CO2 equivalent,27996.357441297,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2008,Member States,ES,Spain,t CO2 equivalent,28979.061665157,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2009,Member States,ES,Spain,t CO2 equivalent,28779.030045437,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2010,Member States,ES,Spain,t CO2 equivalent,27691.45700365,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2011,Member States,ES,Spain,t CO2 equivalent,28346.317600032,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2012,Member States,ES,Spain,t CO2 equivalent,27615.640087786,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2013,Member States,ES,Spain,t CO2 equivalent,23552.126898583,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2014,Member States,ES,Spain,t CO2 equivalent,25830.700203742,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2015,Member States,ES,Spain,t CO2 equivalent,24599.14939484,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2016,Member States,ES,Spain,t CO2 equivalent,24844.734402174,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2017,Member States,ES,Spain,t CO2 equivalent,21972.323187008,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2018,Member States,ES,Spain,t CO2 equivalent,23137.718548581,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2019,Member States,ES,Spain,t CO2 equivalent,23566.383634305,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2020,Member States,ES,Spain,t CO2 equivalent,20728.995983076,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2021,Member States,ES,Spain,t CO2 equivalent,23723.495862592,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1990,Member States,EE,Estonia,t CO2 equivalent,578.382084563,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1991,Member States,EE,Estonia,t CO2 equivalent,681.596919386,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1992,Member States,EE,Estonia,t CO2 equivalent,394.905288320,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1993,Member States,EE,Estonia,t CO2 equivalent,480.401206615,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1994,Member States,EE,Estonia,t CO2 equivalent,405.199066703,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1995,Member States,EE,Estonia,t CO2 equivalent,282.274347713,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1996,Member States,EE,Estonia,t CO2 equivalent,291.606322401,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1997,Member States,EE,Estonia,t CO2 equivalent,319.476565846,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1998,Member States,EE,Estonia,t CO2 equivalent,338.035907733,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1999,Member States,EE,Estonia,t CO2 equivalent,353.878035829,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2000,Member States,EE,Estonia,t CO2 equivalent,335.111406717,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2001,Member States,EE,Estonia,t CO2 equivalent,319.596028297,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2002,Member States,EE,Estonia,t CO2 equivalent,376.085867832,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2003,Member States,EE,Estonia,t CO2 equivalent,357.085242006,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2004,Member States,EE,Estonia,t CO2 equivalent,478.190051604,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2005,Member States,EE,Estonia,t CO2 equivalent,381.830616990,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2006,Member States,EE,Estonia,t CO2 equivalent,676.561276481,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2007,Member States,EE,Estonia,t CO2 equivalent,786.357827346,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2008,Member States,EE,Estonia,t CO2 equivalent,799.834812451,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2009,Member States,EE,Estonia,t CO2 equivalent,714.728524658,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2010,Member States,EE,Estonia,t CO2 equivalent,702.267274623,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2011,Member States,EE,Estonia,t CO2 equivalent,593.979189273,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2012,Member States,EE,Estonia,t CO2 equivalent,1271.355939511,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2013,Member States,EE,Estonia,t CO2 equivalent,1336.211276567,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2014,Member States,EE,Estonia,t CO2 equivalent,1029.179864148,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2015,Member States,EE,Estonia,t CO2 equivalent,916.099970517,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2016,Member States,EE,Estonia,t CO2 equivalent,860.362191066,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2017,Member States,EE,Estonia,t CO2 equivalent,1017.863480587,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2018,Member States,EE,Estonia,t CO2 equivalent,959.866600545,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2019,Member States,EE,Estonia,t CO2 equivalent,569.341298746,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2020,Member States,EE,Estonia,t CO2 equivalent,914.541232081,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2021,Member States,EE,Estonia,t CO2 equivalent,949.697334964,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1990,Member States,DK,Denmark,t CO2 equivalent,3034.659849553,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1991,Member States,DK,Denmark,t CO2 equivalent,2701.698267426,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1992,Member States,DK,Denmark,t CO2 equivalent,2826.243836458,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1993,Member States,DK,Denmark,t CO2 equivalent,4257.729632776,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1994,Member States,DK,Denmark,t CO2 equivalent,4795.537077994,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1995,Member States,DK,Denmark,t CO2 equivalent,5025.215492443,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1996,Member States,DK,Denmark,t CO2 equivalent,4777.522634948,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1997,Member States,DK,Denmark,t CO2 equivalent,4374.069237359,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1998,Member States,DK,Denmark,t CO2 equivalent,4384.710738453,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
1999,Member States,DK,Denmark,t CO2 equivalent,4094.803363034,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2000,Member States,DK,Denmark,t CO2 equivalent,4062.172201557,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2001,Member States,DK,Denmark,t CO2 equivalent,3340.649154373,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2002,Member States,DK,Denmark,t CO2 equivalent,2719.566321914,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
2003,Member States,DK,Denmark,t CO2 equivalent,2882.804310651,All greenhouse gases - (CO2 equivalent),1.D.1.b - International Navigation
