Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
1990,Member States,SK,Slovakia,t CO2 equivalent,6816.316370557,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,SK,Slovakia,t CO2 equivalent,5788.356748551,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,SK,Slovakia,t CO2 equivalent,5218.052268274,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,SK,Slovakia,t CO2 equivalent,4955.469301458,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,SK,Slovakia,t CO2 equivalent,4757.403835955,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,SK,Slovakia,t CO2 equivalent,5490.923163020,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,SK,Slovakia,t CO2 equivalent,5719.585075023,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,SK,Slovakia,t CO2 equivalent,5804.031293783,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,SK,Slovakia,t CO2 equivalent,6103.744066760,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,SK,Slovakia,t CO2 equivalent,5956.157769061,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,SK,Slovakia,t CO2 equivalent,5721.587832305,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,SK,Slovakia,t CO2 equivalent,6142.753062162,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,SK,Slovakia,t CO2 equivalent,6157.221666823,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,SK,Slovakia,t CO2 equivalent,6077.545100171,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,SK,Slovakia,t CO2 equivalent,6814.907482184,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,SK,Slovakia,t CO2 equivalent,7693.075504002,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,SK,Slovakia,t CO2 equivalent,6841.127439207,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,SK,Slovakia,t CO2 equivalent,7543.392151699,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,SK,Slovakia,t CO2 equivalent,7895.634666501,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,SK,Slovakia,t CO2 equivalent,7001.962959440,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,SK,Slovakia,t CO2 equivalent,7421.479683577,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,SK,Slovakia,t CO2 equivalent,7052.641121523,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,SK,Slovakia,t CO2 equivalent,6928.591676111,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,SK,Slovakia,t CO2 equivalent,6860.613372709,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,SK,Slovakia,t CO2 equivalent,6607.823587984,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,SK,Slovakia,t CO2 equivalent,7293.404034353,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,SK,Slovakia,t CO2 equivalent,7539.581470607,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,SK,Slovakia,t CO2 equivalent,7682.944668504,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,SK,Slovakia,t CO2 equivalent,7808.655736645,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,SK,Slovakia,t CO2 equivalent,8123.049096000,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,SK,Slovakia,t CO2 equivalent,7061.498118251,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,SK,Slovakia,t CO2 equivalent,7522.682979772,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,SI,Slovenia,t CO2 equivalent,2737.214541861,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,SI,Slovenia,t CO2 equivalent,2593.352835041,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,SI,Slovenia,t CO2 equivalent,2635.308493254,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,SI,Slovenia,t CO2 equivalent,3185.127453690,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,SI,Slovenia,t CO2 equivalent,3569.719543035,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,SI,Slovenia,t CO2 equivalent,3988.888799733,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,SI,Slovenia,t CO2 equivalent,4530.060410752,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,SI,Slovenia,t CO2 equivalent,4737.737918263,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,SI,Slovenia,t CO2 equivalent,3939.897236795,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,SI,Slovenia,t CO2 equivalent,3729.689672076,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,SI,Slovenia,t CO2 equivalent,3676.079143435,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,SI,Slovenia,t CO2 equivalent,3837.127046628,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,SI,Slovenia,t CO2 equivalent,3904.168352321,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,SI,Slovenia,t CO2 equivalent,3953.666424597,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,SI,Slovenia,t CO2 equivalent,4132.137211291,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,SI,Slovenia,t CO2 equivalent,4401.338486719,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,SI,Slovenia,t CO2 equivalent,4637.346939013,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,SI,Slovenia,t CO2 equivalent,5239.947181615,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,SI,Slovenia,t CO2 equivalent,6159.079678478,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,SI,Slovenia,t CO2 equivalent,5158.764432965,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,SI,Slovenia,t CO2 equivalent,5299.219368482,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,SI,Slovenia,t CO2 equivalent,5649.476969391,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,SI,Slovenia,t CO2 equivalent,5668.060125583,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,SI,Slovenia,t CO2 equivalent,5367.270528847,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,SI,Slovenia,t CO2 equivalent,5383.263647752,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,SI,Slovenia,t CO2 equivalent,5353.648884364,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,SI,Slovenia,t CO2 equivalent,5726.818184752,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,SI,Slovenia,t CO2 equivalent,5856.284530716,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,SI,Slovenia,t CO2 equivalent,5835.006116668,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,SI,Slovenia,t CO2 equivalent,5624.997279784,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,SI,Slovenia,t CO2 equivalent,4575.487953801,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,SI,Slovenia,t CO2 equivalent,5205.456914638,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,SE,Sweden,t CO2 equivalent,20038.309082239,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,SE,Sweden,t CO2 equivalent,20175.548057709,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,SE,Sweden,t CO2 equivalent,21155.666761607,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,SE,Sweden,t CO2 equivalent,20130.113145099,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,SE,Sweden,t CO2 equivalent,20631.927207636,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,SE,Sweden,t CO2 equivalent,20657.526524670,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,SE,Sweden,t CO2 equivalent,20328.128119945,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,SE,Sweden,t CO2 equivalent,20346.918591558,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,SE,Sweden,t CO2 equivalent,20368.334035602,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,SE,Sweden,t CO2 equivalent,20653.104360019,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,SE,Sweden,t CO2 equivalent,20474.949770583,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,SE,Sweden,t CO2 equivalent,20509.212062709,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,SE,Sweden,t CO2 equivalent,21011.429047366,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,SE,Sweden,t CO2 equivalent,21205.698812011,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,SE,Sweden,t CO2 equivalent,21528.334503338,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,SE,Sweden,t CO2 equivalent,21724.959505722,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,SE,Sweden,t CO2 equivalent,21695.412107429,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,SE,Sweden,t CO2 equivalent,21995.521758441,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,SE,Sweden,t CO2 equivalent,21407.412022623,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,SE,Sweden,t CO2 equivalent,21035.335696624,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,SE,Sweden,t CO2 equivalent,21129.132095500,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,SE,Sweden,t CO2 equivalent,20749.241911795,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,SE,Sweden,t CO2 equivalent,19573.328256481,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,SE,Sweden,t CO2 equivalent,19110.550102789,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,SE,Sweden,t CO2 equivalent,18688.850853685,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,SE,Sweden,t CO2 equivalent,18793.051307067,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,SE,Sweden,t CO2 equivalent,18088.714280967,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,SE,Sweden,t CO2 equivalent,17672.206536083,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,SE,Sweden,t CO2 equivalent,17103.890977363,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,SE,Sweden,t CO2 equivalent,16951.098956448,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,SE,Sweden,t CO2 equivalent,15366.393503955,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,SE,Sweden,t CO2 equivalent,15439.428515643,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,RO,Romania,t CO2 equivalent,12431.770776769,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,RO,Romania,t CO2 equivalent,10627.859141071,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,RO,Romania,t CO2 equivalent,10882.137096301,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,RO,Romania,t CO2 equivalent,8720.907847035,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,RO,Romania,t CO2 equivalent,9275.746398515,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,RO,Romania,t CO2 equivalent,8530.654280167,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,RO,Romania,t CO2 equivalent,11932.874269992,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,RO,Romania,t CO2 equivalent,12216.114312493,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,RO,Romania,t CO2 equivalent,11523.718647104,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,RO,Romania,t CO2 equivalent,9548.675412208,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,RO,Romania,t CO2 equivalent,9915.097379625,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,RO,Romania,t CO2 equivalent,11926.056490456,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,RO,Romania,t CO2 equivalent,12285.166744981,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,RO,Romania,t CO2 equivalent,12925.904158287,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,RO,Romania,t CO2 equivalent,13525.399151106,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,RO,Romania,t CO2 equivalent,12585.374906067,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,RO,Romania,t CO2 equivalent,13048.246803803,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,RO,Romania,t CO2 equivalent,13653.643181848,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,RO,Romania,t CO2 equivalent,15228.307893718,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,RO,Romania,t CO2 equivalent,15168.814174398,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,RO,Romania,t CO2 equivalent,14220.158555039,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,RO,Romania,t CO2 equivalent,14346.033194402,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,RO,Romania,t CO2 equivalent,15230.718770835,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,RO,Romania,t CO2 equivalent,15047.221934908,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,RO,Romania,t CO2 equivalent,15597.131399065,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,RO,Romania,t CO2 equivalent,15706.556028669,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,RO,Romania,t CO2 equivalent,16792.312374105,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,RO,Romania,t CO2 equivalent,17935.038429033,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,RO,Romania,t CO2 equivalent,18427.355401048,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,RO,Romania,t CO2 equivalent,18917.009499032,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,RO,Romania,t CO2 equivalent,18357.630034411,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,RO,Romania,t CO2 equivalent,19557.282275405,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,PT,Portugal,t CO2 equivalent,10820.078137984,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,PT,Portugal,t CO2 equivalent,11551.463227028,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,PT,Portugal,t CO2 equivalent,12422.537093651,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,PT,Portugal,t CO2 equivalent,12879.364634279,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,PT,Portugal,t CO2 equivalent,13575.188790639,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,PT,Portugal,t CO2 equivalent,14185.908237874,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,PT,Portugal,t CO2 equivalent,15010.545692708,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,PT,Portugal,t CO2 equivalent,15698.063649494,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,PT,Portugal,t CO2 equivalent,17122.316372699,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,PT,Portugal,t CO2 equivalent,17986.016756812,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,PT,Portugal,t CO2 equivalent,19727.180574246,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,PT,Portugal,t CO2 equivalent,20073.032720895,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,PT,Portugal,t CO2 equivalent,20409.889430013,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,PT,Portugal,t CO2 equivalent,20286.694702536,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,PT,Portugal,t CO2 equivalent,20248.374573240,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,PT,Portugal,t CO2 equivalent,19947.367674633,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,PT,Portugal,t CO2 equivalent,19958.839979368,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,PT,Portugal,t CO2 equivalent,19546.424178875,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,PT,Portugal,t CO2 equivalent,19208.636299222,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,PT,Portugal,t CO2 equivalent,19185.023826589,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,PT,Portugal,t CO2 equivalent,18974.658675797,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,PT,Portugal,t CO2 equivalent,17624.161482818,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,PT,Portugal,t CO2 equivalent,16232.368883576,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,PT,Portugal,t CO2 equivalent,15865.517454178,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,PT,Portugal,t CO2 equivalent,16206.067027760,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,PT,Portugal,t CO2 equivalent,16370.651729276,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,PT,Portugal,t CO2 equivalent,16831.056054316,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,PT,Portugal,t CO2 equivalent,17179.292616761,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,PT,Portugal,t CO2 equivalent,17243.795445989,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,PT,Portugal,t CO2 equivalent,17740.765764282,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,PT,Portugal,t CO2 equivalent,14831.407271643,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,PT,Portugal,t CO2 equivalent,15914.405379732,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,PL,Poland,t CO2 equivalent,20741.063075353,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,PL,Poland,t CO2 equivalent,21795.202573168,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,PL,Poland,t CO2 equivalent,22227.244843406,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,PL,Poland,t CO2 equivalent,21790.999813821,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,PL,Poland,t CO2 equivalent,22951.711461690,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,PL,Poland,t CO2 equivalent,23801.476111744,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,PL,Poland,t CO2 equivalent,26983.164847916,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,PL,Poland,t CO2 equivalent,28570.172940762,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,PL,Poland,t CO2 equivalent,30133.960581259,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,PL,Poland,t CO2 equivalent,32885.842175128,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,PL,Poland,t CO2 equivalent,29000.431474203,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,PL,Poland,t CO2 equivalent,28791.513729921,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,PL,Poland,t CO2 equivalent,27780.676413812,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,PL,Poland,t CO2 equivalent,29863.994318962,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,PL,Poland,t CO2 equivalent,33773.24686811,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,PL,Poland,t CO2 equivalent,36248.827456717,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,PL,Poland,t CO2 equivalent,40117.155036223,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,PL,Poland,t CO2 equivalent,44260.700713433,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,PL,Poland,t CO2 equivalent,46246.796155528,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,PL,Poland,t CO2 equivalent,46849.784166368,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,PL,Poland,t CO2 equivalent,49373.533877903,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,PL,Poland,t CO2 equivalent,49968.786427243,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,PL,Poland,t CO2 equivalent,48023.978968399,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,PL,Poland,t CO2 equivalent,45167.847850838,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,PL,Poland,t CO2 equivalent,45540.028673349,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,PL,Poland,t CO2 equivalent,48040.114716476,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,PL,Poland,t CO2 equivalent,54743.918726605,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,PL,Poland,t CO2 equivalent,63216.761981770,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,PL,Poland,t CO2 equivalent,65040.403208252,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,PL,Poland,t CO2 equivalent,66041.577186598,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,PL,Poland,t CO2 equivalent,63081.566104004,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,PL,Poland,t CO2 equivalent,68350.906139302,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,NL,Netherlands,t CO2 equivalent,27834.905553779,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,NL,Netherlands,t CO2 equivalent,28363.147997182,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,NL,Netherlands,t CO2 equivalent,29842.806876972,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,NL,Netherlands,t CO2 equivalent,30698.428404705,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,NL,Netherlands,t CO2 equivalent,30080.988607246,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,NL,Netherlands,t CO2 equivalent,30513.077171336,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,NL,Netherlands,t CO2 equivalent,31889.950667136,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,NL,Netherlands,t CO2 equivalent,31794.898132750,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,NL,Netherlands,t CO2 equivalent,32475.573025293,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,NL,Netherlands,t CO2 equivalent,32985.731412699,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,NL,Netherlands,t CO2 equivalent,32986.726988910,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,NL,Netherlands,t CO2 equivalent,33296.796607082,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,NL,Netherlands,t CO2 equivalent,34056.091498178,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,NL,Netherlands,t CO2 equivalent,34615.804137477,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,NL,Netherlands,t CO2 equivalent,35205.531302372,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,NL,Netherlands,t CO2 equivalent,35431.525816921,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,NL,Netherlands,t CO2 equivalent,36308.113160476,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,NL,Netherlands,t CO2 equivalent,35296.455668154,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,NL,Netherlands,t CO2 equivalent,35518.745140059,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,NL,Netherlands,t CO2 equivalent,33948.410478300,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,NL,Netherlands,t CO2 equivalent,34774.440623833,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,NL,Netherlands,t CO2 equivalent,34671.021987001,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,NL,Netherlands,t CO2 equivalent,33160.063601553,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,NL,Netherlands,t CO2 equivalent,31648.675141239,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,NL,Netherlands,t CO2 equivalent,29081.353055237,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,NL,Netherlands,t CO2 equivalent,29250.569769874,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,NL,Netherlands,t CO2 equivalent,29355.366672608,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,NL,Netherlands,t CO2 equivalent,30160.648000883,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,NL,Netherlands,t CO2 equivalent,30309.434652587,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,NL,Netherlands,t CO2 equivalent,29847.042828775,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,NL,Netherlands,t CO2 equivalent,25355.572648469,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,NL,Netherlands,t CO2 equivalent,25487.947714168,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
