Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2014,Member States,LU,Luxembourg,t CO2 equivalent,11588.009963205,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,LU,Luxembourg,t CO2 equivalent,11325.728056396,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,LU,Luxembourg,t CO2 equivalent,11141.931556319,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,LU,Luxembourg,t CO2 equivalent,11612.931598926,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,LU,Luxembourg,t CO2 equivalent,12174.783127602,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,LU,Luxembourg,t CO2 equivalent,12188.735582438,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,LU,Luxembourg,t CO2 equivalent,10231.066728108,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,LU,Luxembourg,t CO2 equivalent,10666.419505545,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,LT,Lithuania,t CO2 equivalent,43527.918439242,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,LT,Lithuania,t CO2 equivalent,45454.572734917,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,LT,Lithuania,t CO2 equivalent,26791.513528563,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,LT,Lithuania,t CO2 equivalent,19205.173677373,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,LT,Lithuania,t CO2 equivalent,18279.694076433,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,LT,Lithuania,t CO2 equivalent,18490.617807669,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,LT,Lithuania,t CO2 equivalent,24956.033235286,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,LT,Lithuania,t CO2 equivalent,23055.627928824,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,LT,Lithuania,t CO2 equivalent,16314.120532743,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,LT,Lithuania,t CO2 equivalent,14251.128053039,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,LT,Lithuania,t CO2 equivalent,10415.137443485,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,LT,Lithuania,t CO2 equivalent,13404.372822522,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,LT,Lithuania,t CO2 equivalent,14740.824037973,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,LT,Lithuania,t CO2 equivalent,15680.126814125,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,LT,Lithuania,t CO2 equivalent,17049.460694929,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,LT,Lithuania,t CO2 equivalent,18926.144702569,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,LT,Lithuania,t CO2 equivalent,19669.720245459,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,LT,Lithuania,t CO2 equivalent,19827.701917782,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,LT,Lithuania,t CO2 equivalent,18142.421875821,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,LT,Lithuania,t CO2 equivalent,13118.999314523,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,LT,Lithuania,t CO2 equivalent,11004.268915947,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,LT,Lithuania,t CO2 equivalent,11197.252598822,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,LT,Lithuania,t CO2 equivalent,11503.207692743,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,LT,Lithuania,t CO2 equivalent,10895.264424542,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,LT,Lithuania,t CO2 equivalent,11375.189233653,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,LT,Lithuania,t CO2 equivalent,12726.583324651,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,LT,Lithuania,t CO2 equivalent,13926.816673584,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,LT,Lithuania,t CO2 equivalent,14708.943166262,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,LT,Lithuania,t CO2 equivalent,15491.544828272,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,LT,Lithuania,t CO2 equivalent,15398.401265740,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,LT,Lithuania,t CO2 equivalent,14318.100211320,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,LT,Lithuania,t CO2 equivalent,14986.672946469,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,IT,Italy,t CO2 equivalent,526628.401013989,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,IT,Italy,t CO2 equivalent,512418.815992611,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,IT,Italy,t CO2 equivalent,513497.531419088,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,IT,Italy,t CO2 equivalent,519925.452063472,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,IT,Italy,t CO2 equivalent,501218.329654896,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,IT,Italy,t CO2 equivalent,521556.188583175,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,IT,Italy,t CO2 equivalent,514041.849197018,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,IT,Italy,t CO2 equivalent,530331.88475194,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,IT,Italy,t CO2 equivalent,546385.118850897,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,IT,Italy,t CO2 equivalent,542374.782020867,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,IT,Italy,t CO2 equivalent,550334.958156642,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,IT,Italy,t CO2 equivalent,542527.913078475,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,IT,Italy,t CO2 equivalent,543784.28314378,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,IT,Italy,t CO2 equivalent,573297.787983016,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,IT,Italy,t CO2 equivalent,573064.176102185,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,IT,Italy,t CO2 equivalent,573903.116253719,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,IT,Italy,t CO2 equivalent,564207.380917436,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,IT,Italy,t CO2 equivalent,582841.650476337,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,IT,Italy,t CO2 equivalent,551951.625468088,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,IT,Italy,t CO2 equivalent,491614.759602639,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,IT,Italy,t CO2 equivalent,498868.750633574,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,IT,Italy,t CO2 equivalent,492419.128155294,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,IT,Italy,t CO2 equivalent,482851.776923878,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,IT,Italy,t CO2 equivalent,430211.196156831,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,IT,Italy,t CO2 equivalent,407663.484234809,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,IT,Italy,t CO2 equivalent,416420.698155842,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,IT,Italy,t CO2 equivalent,416011.135511283,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,IT,Italy,t CO2 equivalent,431250.077072585,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,IT,Italy,t CO2 equivalent,406705.299124404,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,IT,Italy,t CO2 equivalent,398380.993038793,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,IT,Italy,t CO2 equivalent,360475.116823781,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,IT,Italy,t CO2 equivalent,400804.047748625,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,IE,Ireland,t CO2 equivalent,62790.437103196,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,IE,Ireland,t CO2 equivalent,63522.886039928,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,IE,Ireland,t CO2 equivalent,63123.713672479,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,IE,Ireland,t CO2 equivalent,64382.390289985,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,IE,Ireland,t CO2 equivalent,65653.897010860,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,IE,Ireland,t CO2 equivalent,68318.375768451,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,IE,Ireland,t CO2 equivalent,70172.300589915,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,IE,Ireland,t CO2 equivalent,71277.965086868,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,IE,Ireland,t CO2 equivalent,73758.175479122,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,IE,Ireland,t CO2 equivalent,75369.959359045,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,IE,Ireland,t CO2 equivalent,79349.113874571,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,IE,Ireland,t CO2 equivalent,82956.754910992,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,IE,Ireland,t CO2 equivalent,81084.186579495,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,IE,Ireland,t CO2 equivalent,82081.455243402,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,IE,Ireland,t CO2 equivalent,79613.565473931,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,IE,Ireland,t CO2 equivalent,82061.485270127,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,IE,Ireland,t CO2 equivalent,81930.464757295,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,IE,Ireland,t CO2 equivalent,79856.425897993,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,IE,Ireland,t CO2 equivalent,78510.571815346,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,IE,Ireland,t CO2 equivalent,71638.252285120,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,IE,Ireland,t CO2 equivalent,72845.974776880,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,IE,Ireland,t CO2 equivalent,67450.430084941,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,IE,Ireland,t CO2 equivalent,67578.240152531,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,IE,Ireland,t CO2 equivalent,68468.63099488,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,IE,Ireland,t CO2 equivalent,67710.217392951,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,IE,Ireland,t CO2 equivalent,71015.558778166,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,IE,Ireland,t CO2 equivalent,72138.765364214,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,IE,Ireland,t CO2 equivalent,74407.956254222,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,IE,Ireland,t CO2 equivalent,73841.707458613,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,IE,Ireland,t CO2 equivalent,71608.093553445,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,IE,Ireland,t CO2 equivalent,67767.002234167,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,IE,Ireland,t CO2 equivalent,71306.560760158,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,HU,Hungary,t CO2 equivalent,92132.247094905,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,HU,Hungary,t CO2 equivalent,86559.029423711,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,HU,Hungary,t CO2 equivalent,76187.901920129,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,HU,Hungary,t CO2 equivalent,74486.855452212,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,HU,Hungary,t CO2 equivalent,72923.373916191,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,HU,Hungary,t CO2 equivalent,71849.929428610,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,HU,Hungary,t CO2 equivalent,77715.326642723,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,HU,Hungary,t CO2 equivalent,75727.201368948,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,HU,Hungary,t CO2 equivalent,74170.967216291,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,HU,Hungary,t CO2 equivalent,76892.370247817,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,HU,Hungary,t CO2 equivalent,75003.459039859,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,HU,Hungary,t CO2 equivalent,75097.293405984,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,HU,Hungary,t CO2 equivalent,74056.870771348,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,HU,Hungary,t CO2 equivalent,74562.518956307,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,HU,Hungary,t CO2 equivalent,74443.173035191,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,HU,Hungary,t CO2 equivalent,71786.651012246,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,HU,Hungary,t CO2 equivalent,72452.959521975,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,HU,Hungary,t CO2 equivalent,70493.110426214,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,HU,Hungary,t CO2 equivalent,66745.394060029,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,HU,Hungary,t CO2 equivalent,62040.057232143,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,HU,Hungary,t CO2 equivalent,62427.679355470,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,HU,Hungary,t CO2 equivalent,61421.857799122,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,HU,Hungary,t CO2 equivalent,57319.508201188,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,HU,Hungary,t CO2 equivalent,55102.418386367,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,HU,Hungary,t CO2 equivalent,54433.361891355,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,HU,Hungary,t CO2 equivalent,57069.232637947,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,HU,Hungary,t CO2 equivalent,58724.876128292,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,HU,Hungary,t CO2 equivalent,60393.053393719,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,HU,Hungary,t CO2 equivalent,61069.246988238,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,HU,Hungary,t CO2 equivalent,60240.638710767,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,HU,Hungary,t CO2 equivalent,56166.826462900,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,HU,Hungary,t CO2 equivalent,57398.007528591,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,HR,Croatia,t CO2 equivalent,25791.014089042,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,HR,Croatia,t CO2 equivalent,17430.053603578,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,HR,Croatia,t CO2 equivalent,15423.150840602,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,HR,Croatia,t CO2 equivalent,15365.584785084,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,HR,Croatia,t CO2 equivalent,14404.457017954,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,HR,Croatia,t CO2 equivalent,14532.828282999,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,HR,Croatia,t CO2 equivalent,15372.065534158,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,HR,Croatia,t CO2 equivalent,17313.949398513,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,HR,Croatia,t CO2 equivalent,17658.524197808,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,HR,Croatia,t CO2 equivalent,18126.179684084,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,HR,Croatia,t CO2 equivalent,19219.081937615,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,HR,Croatia,t CO2 equivalent,19193.380619648,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,HR,Croatia,t CO2 equivalent,19948.953519735,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,HR,Croatia,t CO2 equivalent,22223.797807333,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,HR,Croatia,t CO2 equivalent,21944.847973330,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,HR,Croatia,t CO2 equivalent,22248.038807517,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,HR,Croatia,t CO2 equivalent,22826.490654484,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,HR,Croatia,t CO2 equivalent,25440.544305677,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,HR,Croatia,t CO2 equivalent,24315.868677501,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,HR,Croatia,t CO2 equivalent,21930.563257275,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,HR,Croatia,t CO2 equivalent,21600.955791727,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,HR,Croatia,t CO2 equivalent,22640.755227117,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,HR,Croatia,t CO2 equivalent,21277.384764527,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,HR,Croatia,t CO2 equivalent,19124.237598667,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,HR,Croatia,t CO2 equivalent,18537.781624295,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,HR,Croatia,t CO2 equivalent,19280.459954547,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,HR,Croatia,t CO2 equivalent,19517.362039516,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,HR,Croatia,t CO2 equivalent,21286.306845899,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,HR,Croatia,t CO2 equivalent,19726.910710178,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,HR,Croatia,t CO2 equivalent,19752.622405701,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,HR,Croatia,t CO2 equivalent,18469.406159922,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,HR,Croatia,t CO2 equivalent,19019.778508544,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,GR,Greece,t CO2 equivalent,112566.900981283,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,GR,Greece,t CO2 equivalent,111443.346273545,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,GR,Greece,t CO2 equivalent,113773.772924904,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,GR,Greece,t CO2 equivalent,114435.062646733,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,GR,Greece,t CO2 equivalent,118426.141678984,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,GR,Greece,t CO2 equivalent,120960.52744121,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,GR,Greece,t CO2 equivalent,123067.614679236,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,GR,Greece,t CO2 equivalent,128125.876673624,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,GR,Greece,t CO2 equivalent,134880.665318201,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,GR,Greece,t CO2 equivalent,133442.222624081,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,GR,Greece,t CO2 equivalent,138502.151158488,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,GR,Greece,t CO2 equivalent,138924.868947445,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,GR,Greece,t CO2 equivalent,137377.149815433,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,GR,Greece,t CO2 equivalent,142430.999610714,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,GR,Greece,t CO2 equivalent,143257.827952715,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,GR,Greece,t CO2 equivalent,145255.534962761,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,GR,Greece,t CO2 equivalent,142640.232797454,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,GR,Greece,t CO2 equivalent,146894.005375767,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,GR,Greece,t CO2 equivalent,142238.610844441,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,GR,Greece,t CO2 equivalent,133176.7628302,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,GR,Greece,t CO2 equivalent,127344.621590679,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,GR,Greece,t CO2 equivalent,124527.8856624,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,GR,Greece,t CO2 equivalent,119275.033187095,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,GR,Greece,t CO2 equivalent,110792.189887848,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,GR,Greece,t CO2 equivalent,108265.404171254,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,GR,Greece,t CO2 equivalent,100536.962206995,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,GR,Greece,t CO2 equivalent,97036.212077027,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,GR,Greece,t CO2 equivalent,102580.694187866,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,GR,Greece,t CO2 equivalent,99086.87307485,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,GR,Greece,t CO2 equivalent,93185.956779314,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,GR,Greece,t CO2 equivalent,76872.546189586,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,GR,Greece,t CO2 equivalent,80638.919380552,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
